gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
Female,0,No,No,6,Yes,Yes,ZOL Fibroniks,Month-to-month,No,Bank debit order,52.68,319.75,1
Female,0,Yes,No,9,Yes,No,Liquid Home,Month-to-month,Yes,OneMoney,27.27,350.36,0
Female,1,No,Yes,27,Yes,No,ZOL Fibroniks,Month-to-month,No,EcoCash,16.13,457.32,0
Female,0,No,No,29,Yes,Yes,ZOL Fibroniks,Month-to-month,No,Cash deposit,47.24,1351.43,1
Male,1,Yes,No,64,Yes,Yes,ZOL Fibroniks,Two year,Yes,EcoCash,19.59,1273.63,0
Male,0,Yes,No,43,No,No phone service,ZOL Fibroniks,Month-to-month,Yes,OneMoney,46.5,2046.3,0
Female,1,Yes,Yes,2,Yes,Yes,Econet Mobile,One year,No,Cash deposit,41.29,35.22,1
Male,0,No,Yes,67,Yes,No,Liquid Home,One year,No,Cash deposit,8.0,548.75,0
Male,0,Yes,No,44,Yes,Yes,None,Month-to-month,Yes,EcoCash,63.49,2794.73,0
Male,0,Yes,No,60,Yes,Yes,None,One year,Yes,EcoCash,61.29,3619.85,0
Male,1,No,No,67,Yes,Yes,Econet Mobile,Month-to-month,Yes,OneMoney,55.13,3672.49,0
Male,1,Yes,Yes,37,Yes,Yes,ZOL Fibroniks,Month-to-month,Yes,ZIPIT,55.51,2029.73,1
Male,0,Yes,No,13,Yes,No,Liquid Home,Month-to-month,Yes,ZIPIT,24.88,298.54,0
Female,0,No,No,32,Yes,No,Liquid Home,Two year,Yes,ZIPIT,58.86,1977.08,0
Female,0,No,No,50,Yes,Yes,Liquid Home,One year,Yes,EcoCash,51.64,2582.97,0
Male,0,Yes,No,2,Yes,Yes,ZOL Fibroniks,One year,No,ZIPIT,8.0,33.36,0
Male,0,Yes,Yes,69,Yes,Yes,ZOL Fibroniks,Month-to-month,Yes,ZIPIT,20.62,1455.61,0
Female,0,Yes,No,25,Yes,No,TelOne ADSL,One year,Yes,EcoCash,24.36,605.7,0
Male,0,Yes,No,48,Yes,No,TelOne ADSL,One year,Yes,Bank debit order,64.6,3078.57,0
Male,0,Yes,Yes,71,Yes,Yes,Liquid Home,Two year,Yes,EcoCash,20.62,1538.53,0
Male,1,Yes,Yes,63,Yes,No,Liquid Home,One year,Yes,EcoCash,27.44,1803.61,0
Male,0,No,No,54,Yes,No,TelOne ADSL,Month-to-month,No,EcoCash,14.89,849.41,0
Male,0,No,Yes,21,Yes,No,TelOne ADSL,Two year,No,EcoCash,29.4,611.85,0
Male,0,No,Yes,38,Yes,No,Econet Mobile,One year,Yes,ZIPIT,56.62,2169.1,1
Female,0,No,No,36,Yes,Yes,Econet Mobile,Month-to-month,No,Bank debit order,12.38,405.0,1
Female,0,Yes,No,62,Yes,Yes,TelOne ADSL,One year,No,EcoCash,46.49,2887.33,0
Male,0,Yes,No,2,Yes,No,Liquid Home,Month-to-month,No,OneMoney,22.21,0.0,0
Female,0,No,Yes,1,Yes,Yes,Liquid Home,Month-to-month,No,Cash deposit,71.9,111.76,1
Female,0,Yes,Yes,8,Yes,Yes,ZOL Fibroniks,Month-to-month,No,ZIPIT,40.07,402.84,1
Male,0,Yes,Yes,69,Yes,No,Liquid Home,One year,Yes,Bank debit order,36.49,2461.4,0
Male,0,No,Yes,39,Yes,No,Econet Mobile,Month-to-month,No,ZIPIT,27.54,1161.78,0
Female,0,Yes,No,51,Yes,No,TelOne ADSL,One year,Yes,Bank debit order,41.87,2166.69,0
Male,0,Yes,Yes,6,Yes,No,TelOne ADSL,Month-to-month,Yes,ZIPIT,11.52,30.23,1
Male,0,No,Yes,0,Yes,Yes,ZOL Fibroniks,Month-to-month,Yes,EcoCash,39.75,52.53,1
Male,0,No,No,47,Yes,No,TelOne ADSL,Month-to-month,Yes,EcoCash,27.44,1366.61,1
Male,0,No,Yes,51,Yes,No,ZOL Fibroniks,Month-to-month,No,OneMoney,26.66,1421.61,1
Male,0,Yes,Yes,31,Yes,Yes,Liquid Home,One year,Yes,Cash deposit,75.08,2387.89,0
Male,0,No,Yes,6,Yes,Yes,TelOne ADSL,Month-to-month,No,EcoCash,63.27,361.01,1
Male,0,No,Yes,35,Yes,No,ZOL Fibroniks,Month-to-month,No,OneMoney,64.28,2202.91,1
Female,0,Yes,Yes,46,Yes,Yes,Liquid Home,Two year,No,EcoCash,53.3,2451.7,0
Male,0,No,No,15,Yes,No,ZOL Fibroniks,Month-to-month,No,EcoCash,45.34,686.12,1
Female,0,No,No,21,Yes,Yes,ZOL Fibroniks,Month-to-month,No,EcoCash,64.42,1342.07,0
Female,0,No,No,54,Yes,No,Liquid Home,Month-to-month,No,Bank debit order,43.91,2340.61,0
Female,0,Yes,No,15,Yes,No,TelOne ADSL,Two year,No,Cash deposit,49.13,686.48,0
Female,0,No,Yes,7,Yes,No,ZOL Fibroniks,Month-to-month,No,ZIPIT,62.96,476.31,1
Male,0,Yes,No,45,Yes,Yes,ZOL Fibroniks,Month-to-month,Yes,EcoCash,52.69,2335.71,0
Male,0,Yes,Yes,1,Yes,Yes,Liquid Home,Month-to-month,Yes,Bank debit order,45.98,86.24,0
Male,0,Yes,Yes,31,Yes,No,ZOL Fibroniks,One year,Yes,EcoCash,52.32,1606.95,1
Female,0,Yes,Yes,41,Yes,Yes,Econet Mobile,Month-to-month,Yes,EcoCash,40.0,1635.18,0
Female,0,Yes,Yes,4,Yes,No,Econet Mobile,Two year,Yes,EcoCash,47.14,129.63,0
Female,0,No,Yes,47,Yes,No,TelOne ADSL,Month-to-month,Yes,EcoCash,48.87,2316.94,0
Male,0,No,Yes,60,Yes,No,TelOne ADSL,One year,No,EcoCash,15.78,932.97,0
Male,0,Yes,Yes,71,Yes,Yes,Econet Mobile,Month-to-month,No,EcoCash,24.75,1703.41,0
Female,0,No,Yes,19,Yes,Yes,Liquid Home,Two year,Yes,EcoCash,51.1,959.45,0
Female,0,No,Yes,23,Yes,No,TelOne ADSL,Month-to-month,No,Cash deposit,40.37,885.38,1
Female,1,Yes,No,45,Yes,No,Liquid Home,Month-to-month,No,Cash deposit,37.68,1616.8,1
Male,0,No,Yes,43,Yes,Yes,Liquid Home,Month-to-month,No,Cash deposit,43.28,1898.76,1
Male,0,No,No,44,Yes,No,Econet Mobile,Month-to-month,No,Cash deposit,8.0,294.59,0
Male,0,No,Yes,22,Yes,No,Econet Mobile,Month-to-month,No,ZIPIT,34.95,791.6,1
Female,0,No,Yes,4,Yes,No,Liquid Home,Month-to-month,Yes,OneMoney,35.11,254.73,1
Male,0,No,No,1,Yes,No,None,Month-to-month,Yes,Bank debit order,41.24,0.0,0
Female,0,No,No,72,Yes,No,TelOne ADSL,Month-to-month,Yes,EcoCash,53.39,3867.39,0
Male,1,Yes,Yes,29,Yes,Yes,TelOne ADSL,Month-to-month,Yes,ZIPIT,31.43,891.15,0
Male,0,Yes,Yes,32,Yes,Yes,TelOne ADSL,Month-to-month,No,EcoCash,62.2,2002.86,1
Male,0,No,No,45,Yes,No,Econet Mobile,Month-to-month,Yes,EcoCash,20.48,833.03,0
Female,0,Yes,Yes,14,Yes,No,None,Two year,Yes,OneMoney,50.49,727.3,0
Female,0,Yes,Yes,27,Yes,No,TelOne ADSL,Month-to-month,No,Cash deposit,28.66,779.05,0
Female,0,Yes,Yes,31,Yes,No,Liquid Home,One year,No,Cash deposit,59.02,1950.16,0
Female,0,No,No,6,Yes,Yes,TelOne ADSL,Month-to-month,Yes,EcoCash,41.98,149.71,0
Male,0,No,Yes,44,Yes,No,Liquid Home,Month-to-month,No,EcoCash,16.29,692.59,0
Male,0,Yes,No,14,Yes,Yes,TelOne ADSL,Two year,Yes,Cash deposit,39.86,580.88,0
Female,0,Yes,No,0,Yes,No,None,One year,Yes,OneMoney,45.21,89.23,0
Male,0,Yes,No,45,Yes,No,Econet Mobile,One year,No,EcoCash,42.06,1886.51,1
Male,0,Yes,Yes,21,Yes,No,Liquid Home,Month-to-month,No,OneMoney,43.92,985.54,1
Female,0,No,No,52,Yes,No,Liquid Home,One year,No,Cash deposit,33.95,1768.62,0
Female,1,Yes,Yes,39,Yes,Yes,Liquid Home,Two year,Yes,Cash deposit,27.94,1096.45,0
Male,0,No,Yes,2,Yes,No,Liquid Home,Month-to-month,Yes,Cash deposit,8.41,0.0,0
Female,0,Yes,Yes,50,Yes,Yes,None,Month-to-month,No,EcoCash,48.49,2453.74,0
Female,1,Yes,No,2,Yes,No,ZOL Fibroniks,Two year,Yes,EcoCash,47.14,170.12,0
Female,0,No,No,22,Yes,Yes,Econet Mobile,Month-to-month,No,EcoCash,72.38,1542.83,1
Female,1,Yes,No,50,Yes,No,Liquid Home,Month-to-month,Yes,EcoCash,37.25,1840.42,0
Male,0,Yes,Yes,29,Yes,Yes,TelOne ADSL,Month-to-month,No,EcoCash,43.0,1176.17,0
Male,0,Yes,No,28,Yes,Yes,None,Month-to-month,Yes,EcoCash,40.72,1163.38,0
Female,0,No,No,16,Yes,No,TelOne ADSL,Month-to-month,No,EcoCash,53.59,849.3,0
Male,0,Yes,No,32,Yes,No,TelOne ADSL,Month-to-month,No,EcoCash,28.74,960.23,0
Male,0,No,No,21,Yes,Yes,ZOL Fibroniks,Month-to-month,No,EcoCash,40.71,851.05,1
Female,0,No,Yes,69,Yes,No,ZOL Fibroniks,Month-to-month,No,Bank debit order,38.49,2650.97,0
Male,0,No,No,50,Yes,No,TelOne ADSL,Month-to-month,Yes,OneMoney,51.38,2565.91,0
Female,0,No,No,66,Yes,No,Liquid Home,One year,Yes,OneMoney,77.99,5155.81,0
Male,0,No,No,24,Yes,No,TelOne ADSL,One year,No,EcoCash,43.96,1056.18,0
Male,0,No,Yes,69,Yes,Yes,Liquid Home,Month-to-month,Yes,EcoCash,11.99,848.56,1
Female,0,Yes,Yes,20,Yes,Yes,ZOL Fibroniks,Month-to-month,Yes,ZIPIT,16.9,409.39,1
Female,1,No,Yes,22,Yes,Yes,Econet Mobile,Two year,Yes,EcoCash,56.99,1302.53,0
Male,0,No,Yes,21,Yes,No,Econet Mobile,Month-to-month,Yes,EcoCash,8.05,256.85,1
Male,0,Yes,Yes,43,Yes,Yes,None,Two year,No,EcoCash,43.7,1820.64,0
Male,0,No,No,44,Yes,Yes,ZOL Fibroniks,Two year,No,Bank debit order,24.85,1055.58,1
Male,0,Yes,Yes,4,Yes,Yes,Liquid Home,Month-to-month,No,EcoCash,86.56,401.69,1
Female,0,No,Yes,40,Yes,No,Liquid Home,Month-to-month,No,EcoCash,16.18,596.63,0
Male,1,Yes,Yes,69,Yes,Yes,None,Month-to-month,No,ZIPIT,26.09,1881.21,0
Male,0,Yes,Yes,29,Yes,No,TelOne ADSL,Month-to-month,Yes,Cash deposit,52.06,1484.23,1
Male,0,Yes,Yes,51,Yes,Yes,None,One year,No,ZIPIT,33.83,1718.1,0
Male,1,Yes,No,46,Yes,No,None,Month-to-month,Yes,EcoCash,25.05,1133.71,0
Female,0,Yes,No,71,Yes,No,ZOL Fibroniks,Two year,Yes,ZIPIT,20.62,1464.63,0
Male,0,Yes,Yes,46,Yes,No,Liquid Home,One year,Yes,EcoCash,26.18,1287.18,0
Female,0,No,Yes,34,Yes,No,Liquid Home,Two year,Yes,OneMoney,21.69,803.37,0
Male,0,Yes,No,0,Yes,No,TelOne ADSL,Month-to-month,No,EcoCash,37.77,135.64,1
Male,0,No,Yes,58,Yes,Yes,None,Month-to-month,No,EcoCash,72.65,4327.79,1
Female,0,No,No,24,Yes,No,ZOL Fibroniks,Month-to-month,No,OneMoney,75.12,1779.97,1
Male,0,Yes,No,67,Yes,No,Econet Mobile,One year,No,EcoCash,74.81,4961.68,0
Male,0,Yes,No,17,Yes,No,ZOL Fibroniks,Month-to-month,Yes,ZIPIT,35.66,614.42,0
Male,0,Yes,Yes,31,Yes,No,Econet Mobile,Two year,Yes,EcoCash,50.89,1593.88,0
Male,0,Yes,No,60,Yes,No,ZOL Fibroniks,Month-to-month,Yes,OneMoney,40.29,2343.75,0
Female,1,Yes,No,11,Yes,Yes,TelOne ADSL,Month-to-month,Yes,OneMoney,23.23,295.23,0
Female,0,No,Yes,20,Yes,No,TelOne ADSL,Month-to-month,Yes,ZIPIT,8.0,107.96,0
Male,1,No,Yes,57,Yes,Yes,Liquid Home,Month-to-month,Yes,ZIPIT,8.0,435.56,0
Female,0,Yes,Yes,23,Yes,No,None,One year,Yes,ZIPIT,40.79,975.34,0
Female,0,No,Yes,69,Yes,Yes,Econet Mobile,Month-to-month,Yes,EcoCash,13.46,952.47,0
Female,0,Yes,No,39,Yes,No,ZOL Fibroniks,Two year,Yes,ZIPIT,23.68,927.27,0
Male,0,No,Yes,60,Yes,No,Liquid Home,Month-to-month,Yes,OneMoney,44.64,2690.52,1
Female,0,No,Yes,39,Yes,Yes,Liquid Home,Month-to-month,Yes,EcoCash,8.0,344.82,0
Male,0,Yes,Yes,3,Yes,No,Liquid Home,Two year,Yes,EcoCash,64.42,163.13,0
Female,0,No,No,59,Yes,No,ZOL Fibroniks,One year,Yes,OneMoney,38.95,2314.46,0
Female,0,No,No,30,No,No phone service,ZOL Fibroniks,Month-to-month,No,OneMoney,31.22,936.39,1
Male,0,Yes,No,28,Yes,No,Econet Mobile,Month-to-month,Yes,Cash deposit,26.51,749.21,1
Male,1,Yes,No,53,Yes,Yes,None,Two year,Yes,ZIPIT,46.51,2522.92,0
Female,0,No,Yes,20,Yes,Yes,ZOL Fibroniks,Month-to-month,No,OneMoney,20.63,426.97,1
Male,0,Yes,No,31,Yes,No,Econet Mobile,Month-to-month,No,EcoCash,61.77,1986.07,0
Female,0,Yes,Yes,44,Yes,Yes,ZOL Fibroniks,Month-to-month,No,EcoCash,53.62,2334.54,0
Female,1,No,Yes,43,Yes,No,TelOne ADSL,Month-to-month,Yes,Bank debit order,24.96,1068.65,0
Male,0,Yes,No,53,Yes,Yes,ZOL Fibroniks,Month-to-month,No,ZIPIT,34.47,1750.84,1
Male,0,Yes,No,6,Yes,Yes,ZOL Fibroniks,Month-to-month,Yes,EcoCash,59.83,310.86,1
Male,0,No,No,72,Yes,No,Liquid Home,Month-to-month,No,ZIPIT,45.3,3242.9,0
Male,0,Yes,No,44,Yes,Yes,Econet Mobile,Month-to-month,No,OneMoney,33.93,1516.62,0
Male,0,No,Yes,45,Yes,No,Liquid Home,Month-to-month,Yes,OneMoney,24.6,1082.0,0
Male,0,No,Yes,64,No,No phone service,Econet Mobile,One year,Yes,Bank debit order,35.98,2248.23,0
Female,0,Yes,Yes,35,Yes,No,ZOL Fibroniks,One year,Yes,OneMoney,30.56,1086.83,0
Male,1,No,No,2,Yes,No,TelOne ADSL,Month-to-month,No,Cash deposit,43.56,3.82,0
Female,1,No,No,9,Yes,No,ZOL Fibroniks,Month-to-month,No,OneMoney,32.35,209.68,0
Female,1,Yes,No,69,Yes,No,ZOL Fibroniks,One year,No,ZIPIT,20.59,1379.74,0
Female,1,No,Yes,72,Yes,Yes,Liquid Home,Month-to-month,No,OneMoney,57.75,4177.76,0
Female,0,No,Yes,6,Yes,No,ZOL Fibroniks,Month-to-month,Yes,OneMoney,47.78,243.11,1
Male,1,No,Yes,50,Yes,No,Econet Mobile,One year,Yes,EcoCash,20.04,1006.85,0
Female,1,Yes,No,48,Yes,No,TelOne ADSL,Month-to-month,No,ZIPIT,27.39,1352.21,0
Male,0,Yes,No,12,Yes,Yes,TelOne ADSL,Month-to-month,Yes,EcoCash,50.78,632.92,1
Male,0,No,Yes,57,Yes,Yes,ZOL Fibroniks,One year,Yes,ZIPIT,22.9,1391.73,0
Male,0,No,No,33,Yes,Yes,ZOL Fibroniks,Month-to-month,Yes,OneMoney,34.94,1161.21,1
Female,0,No,No,16,Yes,Yes,TelOne ADSL,Month-to-month,Yes,ZIPIT,32.77,595.55,1
Female,0,Yes,Yes,40,Yes,Yes,ZOL Fibroniks,Two year,No,EcoCash,24.98,1030.42,0
Female,0,No,Yes,66,Yes,Yes,ZOL Fibroniks,Month-to-month,Yes,EcoCash,18.89,1227.13,0
Female,0,Yes,Yes,15,Yes,Yes,ZOL Fibroniks,Month-to-month,Yes,OneMoney,37.01,507.13,1
Male,0,Yes,No,45,Yes,Yes,None,Month-to-month,Yes,OneMoney,21.25,964.35,0
Female,0,No,Yes,53,Yes,Yes,Liquid Home,Two year,No,EcoCash,27.26,1379.85,0
Male,1,Yes,Yes,45,No,No phone service,ZOL Fibroniks,Month-to-month,Yes,EcoCash,53.29,2387.23,0
Female,0,No,Yes,47,Yes,No,Liquid Home,Two year,Yes,EcoCash,25.09,1171.93,0
Male,0,Yes,No,52,Yes,No,None,Month-to-month,Yes,EcoCash,46.23,2462.97,1
Female,0,No,Yes,17,Yes,Yes,ZOL Fibroniks,Two year,Yes,EcoCash,55.23,903.42,0
Male,1,No,No,7,Yes,Yes,ZOL Fibroniks,One year,No,Bank debit order,36.07,274.59,0
Female,1,Yes,Yes,72,Yes,No,None,Month-to-month,Yes,EcoCash,47.18,3348.37,1
Male,0,No,No,23,Yes,No,Econet Mobile,One year,No,ZIPIT,22.57,562.46,1
Male,0,No,No,69,Yes,Yes,TelOne ADSL,Month-to-month,No,EcoCash,51.34,3618.18,0
Female,0,Yes,Yes,19,Yes,Yes,ZOL Fibroniks,Month-to-month,Yes,EcoCash,49.61,901.1,0
Male,0,No,No,19,Yes,Yes,ZOL Fibroniks,Month-to-month,No,ZIPIT,64.19,1226.81,1
Male,0,No,No,1,Yes,Yes,Econet Mobile,One year,Yes,Cash deposit,59.09,188.6,0
Male,0,Yes,Yes,32,Yes,Yes,TelOne ADSL,Month-to-month,Yes,EcoCash,42.76,1331.38,0
Male,0,No,No,68,Yes,No,Liquid Home,One year,No,OneMoney,87.69,5890.22,0
Male,0,Yes,No,65,No,No phone service,ZOL Fibroniks,One year,Yes,ZIPIT,53.91,3515.46,0
Female,0,Yes,No,22,Yes,Yes,ZOL Fibroniks,Month-to-month,No,ZIPIT,60.91,1286.74,0
Male,0,Yes,No,29,Yes,No,Econet Mobile,Month-to-month,Yes,OneMoney,29.7,879.96,1
Male,0,No,No,48,Yes,No,TelOne ADSL,Month-to-month,Yes,Cash deposit,31.36,1548.82,0
Male,0,No,Yes,69,Yes,Yes,Liquid Home,Month-to-month,Yes,EcoCash,39.3,2660.52,0
Female,0,Yes,Yes,44,Yes,No,TelOne ADSL,Month-to-month,Yes,ZIPIT,19.96,804.68,0
Female,0,Yes,Yes,14,Yes,Yes,Econet Mobile,Month-to-month,Yes,Bank debit order,38.68,592.79,0
Male,1,Yes,No,26,Yes,Yes,TelOne ADSL,Month-to-month,Yes,EcoCash,37.29,1056.23,0
Male,0,No,Yes,52,Yes,Yes,ZOL Fibroniks,One year,No,Cash deposit,57.7,2985.17,0
Male,0,Yes,Yes,1,Yes,Yes,None,Month-to-month,No,ZIPIT,59.01,128.22,0
Female,0,Yes,No,43,Yes,Yes,ZOL Fibroniks,Two year,No,EcoCash,40.18,1816.04,0
Female,0,Yes,Yes,56,Yes,No,TelOne ADSL,One year,No,EcoCash,31.29,1787.89,0
Female,1,Yes,Yes,25,Yes,No,ZOL Fibroniks,Two year,No,Cash deposit,70.23,1762.75,0
Male,0,No,No,39,Yes,Yes,Econet Mobile,One year,No,OneMoney,10.63,448.52,0
Female,0,No,No,52,Yes,Yes,TelOne ADSL,Month-to-month,Yes,EcoCash,10.07,567.14,0
Male,0,Yes,No,43,Yes,Yes,ZOL Fibroniks,Month-to-month,No,Bank debit order,46.65,1893.71,0
Female,0,Yes,Yes,1,Yes,Yes,TelOne ADSL,Month-to-month,Yes,EcoCash,36.75,30.88,0
Female,1,Yes,No,42,Yes,No,TelOne ADSL,One year,No,EcoCash,32.47,1298.3,1
Male,0,No,No,16,Yes,Yes,Liquid Home,One year,No,EcoCash,8.0,82.83,1
Female,0,Yes,Yes,54,Yes,No,ZOL Fibroniks,Month-to-month,No,Bank debit order,22.19,1214.31,0
Female,0,Yes,Yes,19,Yes,No,ZOL Fibroniks,One year,Yes,EcoCash,64.6,1222.6,0
Male,0,No,Yes,71,Yes,No,None,Month-to-month,Yes,Cash deposit,61.53,4370.29,0
Male,0,Yes,No,8,Yes,Yes,ZOL Fibroniks,One year,Yes,Cash deposit,52.23,411.35,1
Male,0,No,Yes,65,Yes,Yes,Liquid Home,Month-to-month,No,EcoCash,23.31,1505.82,0
Female,0,Yes,Yes,2,Yes,Yes,Liquid Home,Month-to-month,No,ZIPIT,32.0,63.37,1
Male,0,Yes,Yes,49,No,No phone service,Econet Mobile,Month-to-month,Yes,OneMoney,30.76,1585.38,1
Male,1,No,No,25,Yes,No,TelOne ADSL,Two year,No,ZIPIT,25.82,677.89,0
Female,0,Yes,Yes,14,Yes,No,Econet Mobile,One year,Yes,EcoCash,28.21,348.13,0
Male,0,Yes,Yes,15,Yes,Yes,TelOne ADSL,Month-to-month,No,EcoCash,36.18,520.61,0
Male,0,No,No,2,Yes,Yes,TelOne ADSL,Month-to-month,No,EcoCash,11.44,57.17,0
Female,0,Yes,Yes,9,Yes,No,None,Month-to-month,No,EcoCash,59.25,519.8,0
Female,0,No,No,28,Yes,Yes,Econet Mobile,Month-to-month,No,EcoCash,35.56,1021.35,0
Female,0,Yes,Yes,11,Yes,No,TelOne ADSL,One year,No,ZIPIT,28.96,317.45,0
Male,0,No,Yes,70,Yes,No,TelOne ADSL,Month-to-month,Yes,EcoCash,9.63,684.64,0
Male,1,No,Yes,60,Yes,Yes,Liquid Home,Month-to-month,No,EcoCash,52.09,3189.16,1
Male,0,Yes,Yes,34,Yes,No,TelOne ADSL,Month-to-month,Yes,OneMoney,19.24,674.25,1
Female,0,No,Yes,6,Yes,Yes,TelOne ADSL,One year,Yes,ZIPIT,46.67,376.8,0
Male,1,No,No,71,Yes,No,None,Month-to-month,Yes,Cash deposit,22.14,1538.88,0
Male,0,Yes,Yes,52,Yes,No,None,Month-to-month,Yes,EcoCash,40.05,2036.81,0
Female,0,Yes,Yes,13,Yes,Yes,TelOne ADSL,Month-to-month,Yes,ZIPIT,14.92,213.86,0
Female,0,No,No,3,Yes,No,TelOne ADSL,One year,No,EcoCash,34.94,94.06,0
Female,0,No,No,45,Yes,Yes,Liquid Home,Two year,Yes,ZIPIT,36.6,1653.67,0
Male,0,No,Yes,2,Yes,Yes,Econet Mobile,Month-to-month,Yes,Bank debit order,40.91,99.77,1
Female,0,No,Yes,44,Yes,Yes,Econet Mobile,Month-to-month,No,EcoCash,53.9,2307.06,0
Male,0,No,Yes,32,Yes,Yes,None,One year,No,OneMoney,47.3,1404.67,1
Female,0,No,No,64,Yes,Yes,TelOne ADSL,Month-to-month,Yes,EcoCash,66.13,4268.37,0
Male,0,No,No,27,Yes,No,Econet Mobile,Month-to-month,No,OneMoney,12.25,259.04,1
Female,0,No,Yes,32,Yes,No,ZOL Fibroniks,Month-to-month,Yes,OneMoney,75.64,2394.99,1
Male,0,No,Yes,39,Yes,No,TelOne ADSL,Month-to-month,No,Cash deposit,54.92,2133.2,1
Female,0,Yes,Yes,71,Yes,Yes,Liquid Home,Month-to-month,No,Cash deposit,30.04,2128.69,0
Male,0,No,No,51,Yes,No,TelOne ADSL,Month-to-month,Yes,EcoCash,55.8,2884.91,0
Female,0,Yes,Yes,48,Yes,No,Liquid Home,Month-to-month,No,EcoCash,69.8,3383.7,0
Male,1,No,Yes,22,Yes,No,Liquid Home,Month-to-month,No,EcoCash,58.03,1288.58,0
Male,0,No,Yes,35,Yes,No,Econet Mobile,Month-to-month,No,OneMoney,20.23,736.5,1
Male,0,No,No,14,Yes,No,TelOne ADSL,Two year,Yes,Bank debit order,38.74,490.95,0
Female,1,Yes,No,28,Yes,No,ZOL Fibroniks,Month-to-month,Yes,ZIPIT,51.59,1407.01,1
Male,1,No,Yes,60,Yes,No,Econet Mobile,Two year,No,EcoCash,37.43,2425.65,0
Male,0,Yes,No,7,Yes,Yes,ZOL Fibroniks,Two year,Yes,Bank debit order,45.92,329.06,0
Female,0,No,Yes,12,Yes,Yes,Liquid Home,Month-to-month,No,Cash deposit,47.18,610.16,0
Male,0,No,No,42,Yes,No,Liquid Home,Two year,Yes,EcoCash,20.24,792.65,0
Male,0,Yes,No,58,Yes,No,ZOL Fibroniks,Month-to-month,Yes,ZIPIT,60.66,3555.01,1
Female,0,Yes,No,71,Yes,No,Econet Mobile,Month-to-month,Yes,EcoCash,39.65,2802.46,0
Female,0,No,Yes,42,Yes,No,TelOne ADSL,One year,No,Bank debit order,37.19,1535.37,0
Female,0,Yes,Yes,47,Yes,No,TelOne ADSL,Month-to-month,Yes,EcoCash,21.81,1113.01,0
Female,0,No,No,21,Yes,No,TelOne ADSL,Month-to-month,Yes,Cash deposit,33.65,783.72,0
Male,1,No,No,29,Yes,Yes,Liquid Home,Two year,No,OneMoney,54.86,1589.54,0
Male,0,No,Yes,22,No,No phone service,TelOne ADSL,Two year,No,ZIPIT,42.32,943.4,0
Male,0,Yes,No,7,Yes,Yes,Econet Mobile,Month-to-month,Yes,EcoCash,50.74,336.28,0
Female,0,Yes,Yes,27,Yes,Yes,TelOne ADSL,One year,Yes,OneMoney,37.39,952.51,0
Female,0,No,Yes,15,Yes,No,Liquid Home,Month-to-month,No,OneMoney,39.58,598.45,0
Male,0,No,No,43,Yes,No,ZOL Fibroniks,Month-to-month,Yes,EcoCash,8.45,375.78,1
Female,0,Yes,Yes,55,Yes,No,ZOL Fibroniks,Month-to-month,No,OneMoney,45.04,2529.84,1
Male,0,No,Yes,71,Yes,No,ZOL Fibroniks,Month-to-month,Yes,Bank debit order,34.49,2478.71,0
Male,0,Yes,Yes,64,Yes,Yes,Econet Mobile,Month-to-month,No,OneMoney,43.71,2748.25,0
Female,0,Yes,No,23,Yes,No,Liquid Home,One year,Yes,EcoCash,8.0,82.05,0
Female,0,No,Yes,68,Yes,No,Econet Mobile,Month-to-month,Yes,OneMoney,83.6,5669.26,0
Female,0,No,Yes,68,Yes,No,TelOne ADSL,One year,Yes,Cash deposit,39.32,2609.94,0
Female,0,No,Yes,36,No,No phone service,Liquid Home,Month-to-month,Yes,EcoCash,46.31,1662.39,0
Female,0,Yes,Yes,14,Yes,No,TelOne ADSL,Month-to-month,No,EcoCash,44.97,652.44,0
Female,0,Yes,Yes,56,Yes,Yes,ZOL Fibroniks,One year,Yes,EcoCash,32.31,1826.27,0
Male,0,No,Yes,8,Yes,Yes,None,Month-to-month,Yes,EcoCash,45.59,342.92,1
Male,0,No,Yes,26,Yes,No,Liquid Home,One year,No,OneMoney,59.37,1564.79,0
Female,0,Yes,No,38,Yes,No,Econet Mobile,Month-to-month,Yes,EcoCash,41.21,1636.72,0
Male,0,No,Yes,63,Yes,Yes,ZOL Fibroniks,Month-to-month,No,EcoCash,53.45,3388.35,1
Male,0,Yes,Yes,71,Yes,Yes,Liquid Home,Two year,No,EcoCash,51.84,3699.93,0
Male,0,No,No,59,Yes,No,TelOne ADSL,Month-to-month,No,EcoCash,50.72,2966.51,0
Male,0,No,Yes,35,Yes,No,Liquid Home,Month-to-month,No,OneMoney,71.32,2505.51,1
Female,0,Yes,Yes,6,Yes,Yes,Liquid Home,Month-to-month,Yes,ZIPIT,44.35,343.57,0
Male,0,Yes,No,58,Yes,No,Liquid Home,Month-to-month,No,ZIPIT,36.62,2122.21,0
Male,0,No,No,62,Yes,No,Econet Mobile,Two year,Yes,Cash deposit,37.23,2293.53,0
Female,0,No,No,34,Yes,Yes,TelOne ADSL,Month-to-month,No,EcoCash,45.35,1604.22,0
Male,0,Yes,Yes,40,Yes,No,ZOL Fibroniks,Month-to-month,Yes,ZIPIT,13.66,539.98,1
